FIPS Code,County,week_start,avg_temp_K,max_temp_K,min_temp_K,precip_sum,rh_avg,wind_speed_avg,wind_gust_max,vpd_avg
42001,ADAMS,2022-04-25,283.8909619047619,295.05,271.699,130.921,56.695238095238096,3.2881333333333336,14.06,0.5821047619047619
42001,ADAMS,2022-05-02,286.4146857142857,297.592,276.454,1364.992,78.44952380952381,3.0309714285714286,13.68,0.38757142857142857
42001,ADAMS,2022-05-09,290.2567904761905,300.709,276.745,76.405,66.1152380952381,2.4469333333333334,7.323,0.6731333333333334
42001,ADAMS,2022-05-16,293.5754476190476,305.204,280.518,271.75600000000003,68.26952380952382,2.4289809523809525,11.003,0.8468380952380953
42001,ADAMS,2022-05-23,291.31020952380953,300.348,283.954,213.265,74.68190476190476,2.9284952380952385,11.124,0.5615047619047618
42001,ADAMS,2022-05-30,296.0669523809524,306.657,283.848,5.54,59.34571428571429,2.106866666666667,7.772,1.2443238095238094
42001,ADAMS,2022-06-06,293.10134285714287,302.119,285.038,190.35999999999999,68.80190476190477,2.6776190476190473,13.267,0.7942095238095238
42001,ADAMS,2022-06-13,296.1475904761905,305.839,283.201,342.605,66.17238095238096,3.106314285714286,12.487,0.9951142857142856
42001,ADAMS,2022-06-20,294.72870476190474,306.379,282.599,278.524,71.21714285714286,1.9064285714285716,7.386,0.8225142857142858
42001,ADAMS,2022-06-27,296.52326666666664,305.501,285.441,69.136,64.05428571428571,2.308590476190476,8.346,1.124295238095238
42001,ADAMS,2022-07-04,296.4944476190476,304.267,287.384,404.005,73.90285714285714,1.7548285714285714,7.312,0.8113238095238096
42001,ADAMS,2022-07-11,296.0627619047619,305.055,288.859,313.737,72.56952380952382,1.8703238095238095,9.109,0.8500190476190476
42001,ADAMS,2022-07-18,299.5899238095238,307.944,291.731,139.00799999999998,68.19047619047619,2.3602857142857143,8.986,1.2311428571428573
42001,ADAMS,2022-07-25,297.1936476190476,305.828,289.335,238.961,72.66095238095238,1.982057142857143,9.33,0.880104761904762
42001,ADAMS,2022-08-01,298.02848571428575,307.712,290.246,175.663,76.44857142857143,2.0109142857142857,7.661,0.845152380952381
42001,ADAMS,2022-08-08,297.37529523809525,307.183,285.492,168.97899999999998,65.21142857142857,2.349190476190476,7.752,1.1137047619047618
42001,ADAMS,2022-08-15,294.73845714285716,304.439,286.182,221.417,72.80190476190477,1.7582,8.281,0.8066476190476192
42001,ADAMS,2022-08-22,296.91546666666665,305.093,289.359,29.767,71.41904761904762,1.7460761904761903,6.458,0.9399904761904762
42001,ADAMS,2022-08-29,296.7783142857143,307.116,287.294,140.552,68.64666666666666,2.4074666666666666,8.245,1.001095238095238
42001,ADAMS,2022-09-05,294.1931333333333,300.773,286.441,901.931,82.98857142857142,1.5225238095238096,6.638,0.46359047619047616
42001,ADAMS,2022-09-12,292.8564666666667,301.806,283.045,11.478,72.74761904761905,1.9592190476190474,8.134,0.6819714285714286
42001,ADAMS,2022-09-19,291.1736761904762,300.821,279.659,56.103,67.06857142857143,2.7045333333333335,12.793,0.7206380952380953
42001,ADAMS,2022-09-26,286.4994952380952,295.257,279.413,266.052,74.7,3.970742857142857,12.429,0.42560000000000003
42001,ADAMS,2022-10-03,284.93353333333334,297.455,275.053,159.206,71.16571428571429,3.1731714285714285,11.487,0.454552380952381
42001,ADAMS,2022-10-10,286.4042761904762,295.713,275.91,185.038,67.39333333333333,2.3004190476190476,14.05,0.562495238095238
42001,ADAMS,2022-10-17,282.31096190476194,293.97,273.24,1.9909999999999999,59.83428571428572,2.497790476190476,10.869,0.5134285714285715
42001,ADAMS,2022-10-24,284.6040952380952,291.227,272.284,54.260999999999996,74.56095238095237,2.4478571428571425,11.427,0.3443428571428571
42001,ADAMS,2022-10-31,287.8323142857143,298.225,276.777,129.496,77.5952380952381,2.9050476190476187,14.822,0.4157619047619048
42001,ADAMS,2022-11-07,285.3739333333333,297.645,273.256,444.316,66.30285714285715,4.064057142857143,12.324,0.49892380952380955
42001,ADAMS,2022-11-14,274.5206285714286,281.049,266.708,283.676,62.25047619047619,3.862190476190476,13.764,0.2579142857142857
42001,ADAMS,2022-11-21,278.07949523809526,288.461,265.487,87.394,52.57333333333333,2.672742857142857,11.509,0.44957142857142857
42001,ADAMS,2022-11-28,278.14613333333335,288.445,266.648,150.523,67.09428571428572,4.026228571428572,17.84,0.2863809523809524
42001,ADAMS,2022-12-05,277.16699047619045,288.676,265.983,59.245999999999995,76.73333333333333,2.1097047619047617,9.078,0.1875809523809524
42001,ADAMS,2022-12-12,274.1557142857143,281.271,265.317,676.004,72.12857142857143,2.9958095238095237,12.075,0.18586666666666665
42001,ADAMS,2022-12-19,269.4321619047619,283.791,248.873,770.157,67.95238095238095,4.199723809523809,17.779,0.14764761904761906
42001,ADAMS,2022-12-26,275.0757111111111,289.831,262.042,31.102,62.666666666666664,2.100488888888889,10.525,0.2846444444444445
42003,ALLEGHENY,2021-12-27,281.83892,287.145,272.483,487.713,92.978,2.66784,6.77,0.08132
42003,ALLEGHENY,2022-01-03,270.6647885714286,283.301,255.733,417.183,72.56285714285714,3.41988,12.534,0.16051428571428572
42003,ALLEGHENY,2022-01-10,270.0169542857143,280.91,261.222,219.672,67.53428571428572,3.2055428571428575,12.069,0.16634285714285715
42003,ALLEGHENY,2022-01-17,268.48068571428576,280.428,250.588,743.153,71.99885714285713,3.5261485714285716,14.213,0.12642285714285714
42003,ALLEGHENY,2022-01-24,265.6065942857143,273.675,251.67,159.984,72.70971428571428,2.2864057142857144,9.457,0.09553714285714286
42003,ALLEGHENY,2022-01-31,270.3213542857143,285.182,257.327,1694.483,73.65771428571429,2.1764342857142855,9.333,0.15821714285714286
42003,ALLEGHENY,2022-02-07,270.47068,282.975,263.152,37.248,66.94342857142857,2.1180971428571427,6.842,0.17191428571428571
42003,ALLEGHENY,2022-02-14,269.5354,283.255,261.487,670.664,64.128,2.0126514285714285,8.084,0.18188000000000001
42003,ALLEGHENY,2022-02-21,276.6894285714286,291.061,266.517,1063.591,68.77314285714286,3.601091428571429,11.777,0.2961028571428571
42003,ALLEGHENY,2022-02-28,278.2239942857143,295.617,263.415,80.94,58.94457142857142,2.818845714285714,13.351,0.44199999999999995
42003,ALLEGHENY,2022-03-07,275.3312971428571,291.886,260.202,914.926,75.80342857142857,3.1134628571428573,13.505,0.19839428571428572
42003,ALLEGHENY,2022-03-14,283.78851428571426,295.818,269.894,102.363,60.710857142857144,2.7746971428571428,11.888,0.57972
42003,ALLEGHENY,2022-03-21,280.26737714285713,292.342,268.561,383.415,68.42457142857143,3.6809028571428573,13.487,0.37617142857142855
42003,ALLEGHENY,2022-03-28,272.52036000000004,286.275,263.122,158.62,61.62971428571429,3.8620971428571425,11.44,0.24037714285714287
42003,ALLEGHENY,2022-04-04,280.05493714285717,289.556,270.602,579.514,79.81542857142857,2.435177142857143,9.072,0.21231428571428573
42003,ALLEGHENY,2022-04-11,285.4934742857143,300.634,273.501,272.855,62.334857142857146,3.3209714285714282,12.926,0.6338228571428571
42003,ALLEGHENY,2022-04-18,283.9400342857143,303.389,272.127,561.94,63.983428571428576,2.8360228571428574,11.849,0.6521542857142857
42003,ALLEGHENY,2022-04-25,284.85275428571424,302.495,270.505,228.949,54.67485714285714,2.7252857142857145,10.81,0.7320914285714286
42003,ALLEGHENY,2022-05-02,286.86388571428574,299.121,277.079,1347.067,77.77542857142858,2.6468,12.664,0.3966514285714286
42003,ALLEGHENY,2022-05-09,291.8597542857143,301.492,277.183,47.839,54.794285714285714,2.0092,5.836,1.0845142857142858
42003,ALLEGHENY,2022-05-16,291.8260571428571,304.579,278.955,529.384,72.29314285714285,2.8995885714285716,9.771,0.6855714285714285
42003,ALLEGHENY,2022-05-23,290.56453714285715,301.0,281.954,376.459,77.75714285714285,2.3211085714285717,9.569,0.5020685714285714
42003,ALLEGHENY,2022-05-30,294.05010857142855,305.47,282.726,374.621,66.34571428571428,1.8945942857142855,6.242,0.9718
42003,ALLEGHENY,2022-06-06,292.30001142857145,301.562,283.996,433.882,71.30685714285714,2.2472285714285714,8.632,0.7099485714285714
42003,ALLEGHENY,2022-06-13,296.1839942857143,307.151,280.263,208.065,70.07714285714286,2.952708571428572,12.312,0.9104171428571429
42003,ALLEGHENY,2022-06-20,295.8715257142857,307.835,285.849,346.84,64.748,1.9240742857142858,6.567,1.0939828571428571
42003,ALLEGHENY,2022-06-27,295.40729714285715,305.025,283.753,354.712,62.693714285714286,2.0372057142857143,7.927,1.129022857142857
42003,ALLEGHENY,2022-07-04,296.57118857142854,304.97,286.449,129.689,71.09828571428572,1.6730342857142857,7.047,0.9179885714285714
42003,ALLEGHENY,2022-07-11,295.81922857142854,305.95,286.263,516.7040000000001,70.41371428571428,1.9842000000000002,9.041,0.9208
42003,ALLEGHENY,2022-07-18,297.33741142857144,306.312,291.327,739.707,78.46057142857143,2.9110742857142857,9.831,0.7597885714285714
42003,ALLEGHENY,2022-07-25,295.79713142857145,302.967,287.461,390.879,76.9,2.0041885714285717,9.601,0.6857142857142857
42003,ALLEGHENY,2022-08-01,296.7069257142857,307.619,288.961,514.718,83.57885714285713,1.9358342857142858,6.206,0.5406857142857143
42003,ALLEGHENY,2022-08-08,294.6626342857143,303.052,282.716,21.457,74.85085714285714,1.7585942857142858,7.239,0.6843657142857142
42003,ALLEGHENY,2022-08-15,293.95321714285717,304.081,285.194,380.152,75.65828571428573,1.6104057142857144,6.878,0.7108285714285714
42003,ALLEGHENY,2022-08-22,295.32726285714284,305.343,287.793,426.346,76.09371428571428,1.408462857142857,5.14,0.7504285714285713
42003,ALLEGHENY,2022-08-29,295.2597657142857,306.004,286.366,495.504,77.13257142857144,1.9432457142857142,6.943,0.6762342857142857
42003,ALLEGHENY,2022-09-05,293.72470857142855,302.164,285.994,625.208,83.98857142857143,1.7626971428571427,6.232,0.42602285714285715
42003,ALLEGHENY,2022-09-12,291.75929142857143,301.49,283.303,50.341,78.31485714285715,1.60676,5.695,0.5405085714285714
42003,ALLEGHENY,2022-09-19,290.1803657142857,302.354,278.137,392.23199999999997,76.27885714285713,2.453194285714286,9.808,0.5048914285714285
42003,ALLEGHENY,2022-09-26,284.63581714285715,292.791,276.85,330.683,81.39485714285715,2.919937142857143,10.905,0.27778285714285716
42003,ALLEGHENY,2022-10-03,283.81041142857146,295.616,273.678,4.601,72.89828571428572,1.9702857142857144,6.381,0.4111714285714286
42003,ALLEGHENY,2022-10-10,284.92741714285717,295.586,274.786,391.473,64.59485714285715,2.47396,10.519,0.5651657142857143
42003,ALLEGHENY,2022-10-17,281.27116,296.464,273.221,83.128,60.91771428571429,3.290451428571428,12.421,0.5208514285714286
42003,ALLEGHENY,2022-10-24,284.04373714285714,297.229,273.828,113.124,65.40971428571429,1.9524171428571429,8.555,0.53176
42003,ALLEGHENY,2022-10-31,288.0859542857143,300.121,275.902,61.238,76.58228571428572,2.2350971428571427,11.606,0.47679428571428567
42003,ALLEGHENY,2022-11-07,283.3900857142857,295.137,273.131,901.404,65.23657142857142,2.631657142857143,8.365,0.4875542857142857
42003,ALLEGHENY,2022-11-14,272.80877714285714,277.671,265.791,318.563,71.74285714285715,3.6032285714285717,11.936,0.16573714285714286
42003,ALLEGHENY,2022-11-21,277.5989542857143,290.496,263.925,264.133,55.39142857142857,2.280097142857143,8.888,0.4119257142857143
42003,ALLEGHENY,2022-11-28,277.64735428571424,287.138,266.543,350.36,70.444,3.541994285714286,14.326,0.268
42003,ALLEGHENY,2022-12-05,278.45376571428574,289.942,266.483,231.499,79.93142857142857,1.9723028571428574,7.676,0.17789714285714286
42003,ALLEGHENY,2022-12-12,274.23181142857146,279.166,266.398,443.53000000000003,74.94628571428572,2.633937142857143,14.843,0.1688457142857143
42003,ALLEGHENY,2022-12-19,267.04649714285716,279.12,248.818,253.33599999999998,75.42514285714286,3.6874057142857146,17.274,0.10576571428571428
42003,ALLEGHENY,2022-12-26,275.52643333333333,293.95,258.723,79.992,69.76333333333334,2.347153333333333,8.294,0.2903733333333333
42005,ARMSTRONG,2021-12-27,281.54839583333336,286.485,272.084,328.959,92.23333333333333,2.5498958333333333,6.702,0.08514583333333332
42005,ARMSTRONG,2022-01-03,270.3840535714286,282.113,257.546,470.467,71.72678571428571,3.558636904761905,12.135,0.15857142857142859
42005,ARMSTRONG,2022-01-10,269.01925595238095,279.939,259.413,169.32399999999998,67.90119047619048,3.4436130952380957,12.607,0.14860714285714285
42005,ARMSTRONG,2022-01-17,267.61001785714285,279.415,251.401,810.504,72.23392857142856,3.549547619047619,13.765,0.11379166666666667
42005,ARMSTRONG,2022-01-24,264.4268452380952,272.74,247.42,134.034,71.22440476190476,2.3368988095238095,9.894,0.08986904761904763
42005,ARMSTRONG,2022-01-31,269.51432738095235,284.242,255.004,1613.336,74.05952380952381,2.451654761904762,10.031,0.1348035714285714
42005,ARMSTRONG,2022-02-07,270.17136309523806,282.825,264.652,60.112,66.63869047619048,2.141220238095238,7.207,0.16904761904761906
42005,ARMSTRONG,2022-02-14,269.379244047619,281.63,260.994,700.711,64.33214285714286,2.0703988095238097,9.73,0.17533928571428573
42005,ARMSTRONG,2022-02-21,275.7348928571429,290.123,265.621,1126.196,70.76726190476191,3.845845238095238,13.095,0.25791071428571427
42005,ARMSTRONG,2022-02-28,276.47914880952385,294.041,262.373,237.72299999999998,63.84583333333334,3.063422619047619,13.739,0.34488690476190476
42005,ARMSTRONG,2022-03-07,274.53083333333336,290.657,258.904,900.804,77.41845238095237,3.181857142857143,12.828,0.17032142857142857
42005,ARMSTRONG,2022-03-14,282.8120238095238,295.443,268.514,166.314,63.536904761904765,2.8077619047619047,12.362,0.49795833333333334
42005,ARMSTRONG,2022-03-21,279.1960238095238,290.779,266.561,409.131,70.24404761904762,3.7532380952380953,14.38,0.32642857142857146
42005,ARMSTRONG,2022-03-28,271.7897440476191,285.713,262.684,205.287,63.47380952380953,4.105922619047619,12.338,0.21545238095238095
42005,ARMSTRONG,2022-04-04,279.3884047619048,289.972,269.915,805.212,81.87380952380951,2.560035714285714,9.233,0.1858392857142857
42005,ARMSTRONG,2022-04-11,284.32496428571426,298.848,271.888,433.601,65.32380952380952,3.1413988095238095,13.051,0.5378869047619047
42005,ARMSTRONG,2022-04-18,282.6587023809524,302.399,272.19,540.257,66.0827380952381,2.887553571428571,12.337,0.5528452380952381
42005,ARMSTRONG,2022-04-25,283.6451964285714,301.87,270.63,515.758,57.80833333333333,2.880238095238095,11.511,0.6429642857142858
42005,ARMSTRONG,2022-05-02,285.87091071428574,296.996,275.954,1551.8120000000001,79.46666666666667,2.7621309523809523,13.284,0.33927976190476195
42005,ARMSTRONG,2022-05-09,291.06811904761906,301.538,276.62,29.739,56.912499999999994,2.148083333333333,6.195,0.9951011904761904
42005,ARMSTRONG,2022-05-16,290.7430297619047,304.33,277.455,609.253,76.14226190476191,2.7874107142857145,9.88,0.5580892857142857
42005,ARMSTRONG,2022-05-23,289.8088154761905,299.552,281.376,312.515,80.26547619047619,2.3998988095238096,10.384,0.41965476190476186
42005,ARMSTRONG,2022-05-30,292.96944047619047,304.347,282.101,224.032,69.4577380952381,1.8934940476190474,6.347,0.8143630952380951
42005,ARMSTRONG,2022-06-06,291.34088690476193,300.608,283.121,493.015,73.78869047619048,2.368261904761905,9.343,0.6195595238095238
42005,ARMSTRONG,2022-06-13,295.33595833333334,306.254,280.013,280.585,72.21964285714286,2.929940476190476,12.106,0.7983690476190477
42005,ARMSTRONG,2022-06-20,295.5051666666667,306.96,285.099,55.796,66.69464285714287,2.019547619047619,6.619,1.015702380952381
42005,ARMSTRONG,2022-06-27,294.61565476190475,305.53,283.128,403.398,64.99880952380951,2.1448035714285716,8.406,1.0252916666666667
42005,ARMSTRONG,2022-07-04,295.80598214285715,303.891,285.074,393.088,70.9375,1.7319464285714286,6.961,0.8809464285714286
42005,ARMSTRONG,2022-07-11,295.28029166666664,304.573,284.763,179.784,69.2642857142857,2.0196666666666667,8.809,0.9164761904761904
42005,ARMSTRONG,2022-07-18,297.2735892857143,306.388,290.447,339.075,76.8702380952381,3.003357142857143,10.383,0.8213571428571429
42005,ARMSTRONG,2022-07-25,295.1538333333333,302.966,285.934,805.183,76.61666666666667,2.1026309523809523,10.153,0.672875
42005,ARMSTRONG,2022-08-01,296.2274107142857,305.659,286.21,254.926,83.64464285714286,2.0600535714285715,7.042,0.5250357142857143
42005,ARMSTRONG,2022-08-08,293.9422976190476,302.44,281.778,29.166,75.56011904761905,1.7957738095238096,7.233,0.641625
42005,ARMSTRONG,2022-08-15,293.1997380952381,303.612,284.319,466.784,78.06666666666668,1.6023630952380952,6.219,0.6279821428571429
42005,ARMSTRONG,2022-08-22,294.5733273809524,304.507,286.359,493.961,78.74642857142857,1.426642857142857,6.096,0.6305595238095238
42005,ARMSTRONG,2022-08-29,294.4227142857143,304.817,283.866,886.727,78.46190476190476,2.0083690476190474,7.399,0.5966011904761904
42005,ARMSTRONG,2022-09-05,293.30865476190473,301.227,285.244,475.257,85.83214285714286,1.717720238095238,6.563,0.3595357142857143
42005,ARMSTRONG,2022-09-12,291.2792083333333,300.225,281.897,28.433,80.08392857142857,1.7411011904761904,5.595,0.47186904761904763
42005,ARMSTRONG,2022-09-19,289.10020833333334,301.093,277.762,620.301,79.72142857142858,2.4959285714285713,9.93,0.40020833333333333
42005,ARMSTRONG,2022-09-26,284.67483333333337,291.572,276.163,241.41,82.11607142857143,2.9452916666666664,12.145,0.266172619047619
42005,ARMSTRONG,2022-10-03,283.43572023809526,295.428,273.303,6.95,74.14821428571429,2.046672619047619,6.625,0.3768154761904762
42005,ARMSTRONG,2022-10-10,284.16109523809524,295.224,273.286,397.335,66.68154761904762,2.4409285714285716,10.537,0.49805357142857143
42005,ARMSTRONG,2022-10-17,280.6891547619048,295.282,273.163,160.449,63.42916666666667,3.3303333333333334,12.257,0.4635476190476191
42005,ARMSTRONG,2022-10-24,283.74186904761905,297.323,273.328,148.085,69.12261904761905,2.1806964285714288,9.0,0.45486309523809526
42005,ARMSTRONG,2022-10-31,287.751375,298.837,275.902,60.386,76.08035714285714,2.407821428571429,12.754,0.4529345238095238
42005,ARMSTRONG,2022-11-07,282.9781904761905,294.637,273.506,987.502,66.4952380952381,2.7864940476190476,9.456,0.4502380952380952
42005,ARMSTRONG,2022-11-14,272.3970119047619,277.034,265.125,317.946,73.8672619047619,3.892541666666667,13.363,0.14827976190476191
42005,ARMSTRONG,2022-11-21,276.70064880952384,288.934,263.439,344.064,59.20892857142857,2.311154761904762,9.109,0.35132142857142856
42005,ARMSTRONG,2022-11-28,276.67599404761904,285.603,265.848,426.381,74.475,3.7497380952380954,13.53,0.20645238095238094
42005,ARMSTRONG,2022-12-05,277.2812916666667,288.591,264.407,268.288,79.925,2.2022261904761904,9.569,0.1628154761904762
42005,ARMSTRONG,2022-12-12,273.2478511904762,277.957,265.501,581.737,78.2577380952381,2.7976785714285715,17.867,0.1346904761904762
42005,ARMSTRONG,2022-12-19,266.91777976190474,278.231,249.372,405.223,76.77857142857142,3.976047619047619,17.667,0.09741666666666667
42005,ARMSTRONG,2022-12-26,274.61090972222223,291.7,258.638,126.429,72.68541666666667,2.3947430555555558,8.835,0.23729166666666668
42007,BEAVER,2021-12-27,280.8694444444444,286.975,272.045,140.989,91.62777777777778,2.691388888888889,6.405,0.09077777777777779
42007,BEAVER,2022-01-03,270.4576666666666,282.318,258.171,118.648,70.73650793650793,3.4233333333333333,12.523,0.16546031746031745
42007,BEAVER,2022-01-10,269.954126984127,280.582,259.731,39.482,64.72539682539683,3.166444444444444,12.423,0.18114285714285716
42007,BEAVER,2022-01-17,268.03766666666667,279.727,250.088,341.755,71.47142857142858,3.3276349206349205,14.387,0.12234920634920635
42007,BEAVER,2022-01-24,264.68466666666666,273.303,251.67,57.57,68.64285714285714,2.2945555555555552,9.251,0.10012698412698412
42007,BEAVER,2022-01-31,269.6062857142857,283.492,257.588,535.401,73.42380952380952,2.3047936507936506,10.038,0.14246031746031745
42007,BEAVER,2022-02-07,270.188619047619,282.163,263.996,15.692,66.2063492063492,2.0446507936507934,6.371,0.17195238095238097
42007,BEAVER,2022-02-14,269.558126984127,283.193,261.737,270.659,64.15079365079364,2.036222222222222,8.288,0.18153968253968256
42007,BEAVER,2022-02-21,276.2240793650793,290.748,266.329,353.563,68.83650793650793,3.4978253968253967,11.316,0.28923809523809524
42007,BEAVER,2022-02-28,277.84690476190474,295.242,263.96,66.137,60.24761904761905,2.788047619047619,13.093,0.4205079365079365
42007,BEAVER,2022-03-07,274.8524603174603,290.469,260.452,305.603,74.0,2.9645714285714284,11.744,0.20192063492063492
42007,BEAVER,2022-03-14,283.78531746031746,296.193,271.456,53.658,58.20952380952381,2.678968253968254,11.414,0.6181111111111112
42007,BEAVER,2022-03-21,280.09514285714283,292.688,268.561,143.162,67.7936507936508,3.650634920634921,14.011,0.37763492063492066
42007,BEAVER,2022-03-28,272.36525396825397,285.213,262.995,69.819,61.44603174603174,3.744952380952381,10.948,0.23749206349206348
42007,BEAVER,2022-04-04,280.1115873015873,289.971,271.04,200.41,77.81428571428572,2.431111111111111,8.616,0.23696825396825397
42007,BEAVER,2022-04-11,285.3026507936508,300.759,273.262,132.369,61.330158730158736,3.349142857142857,12.619,0.6351587301587301
42007,BEAVER,2022-04-18,283.9001746031746,303.086,271.94,222.04999999999998,61.888888888888886,2.8075396825396823,11.519,0.6843650793650794
42007,BEAVER,2022-04-25,284.54738095238093,302.386,270.011,82.578,54.23809523809524,2.7865873015873017,10.399,0.7287619047619047
42007,BEAVER,2022-05-02,286.50936507936507,295.434,277.079,453.4,76.44603174603175,2.608507936507937,12.925,0.40052380952380956
42007,BEAVER,2022-05-09,292.20714285714286,301.896,277.683,7.936999999999999,52.06349206349206,1.8912063492063491,5.502,1.1706666666666665
42007,BEAVER,2022-05-16,291.6398571428572,304.704,279.205,130.64,71.73650793650793,2.848873015873016,9.271,0.6856984126984127
42007,BEAVER,2022-05-23,290.49253968253964,300.388,281.626,210.28,76.53809523809524,2.3318730158730157,9.996,0.5197619047619048
42007,BEAVER,2022-05-30,293.9384761904762,305.094,282.789,87.412,65.39206349206349,1.849952380952381,5.977,0.9685079365079364
42007,BEAVER,2022-06-06,292.3886507936508,301.121,284.078,198.804,69.86666666666667,2.1837142857142857,8.91,0.7455873015873016
42007,BEAVER,2022-06-13,296.4580476190476,307.383,280.576,57.127,67.97619047619048,2.878111111111111,10.991,0.9833492063492063
42007,BEAVER,2022-06-20,296.26855555555557,309.466,286.536,44.087,60.98095238095238,1.8753015873015875,6.442,1.2338253968253967
42007,BEAVER,2022-06-27,295.554253968254,305.823,284.191,68.951,59.69047619047619,2.0616507936507933,7.516,1.2233015873015873
42007,BEAVER,2022-07-04,296.6065873015873,305.284,286.262,35.332,67.89999999999999,1.755952380952381,6.047,1.0154126984126983
42007,BEAVER,2022-07-11,295.7535238095238,305.353,285.763,157.32399999999998,69.42222222222223,1.8851587301587303,9.346,0.9554126984126985
42007,BEAVER,2022-07-18,298.0234603174603,308.029,291.296,167.753,72.84444444444445,2.95752380952381,9.93,0.9856190476190476
42007,BEAVER,2022-07-25,296.2888571428571,304.214,286.996,110.03800000000001,70.92222222222223,2.0292539682539683,9.744,0.8975079365079365
42007,BEAVER,2022-08-01,297.0635238095238,305.39,288.835,290.024,80.17301587301587,2.049809523809524,5.672,0.6594126984126985
42007,BEAVER,2022-08-08,294.564126984127,303.683,283.091,11.652999999999999,72.10793650793651,1.7183968253968254,6.4,0.7563968253968254
42007,BEAVER,2022-08-15,294.40198412698413,305.081,285.319,352.418,72.77301587301586,1.6085238095238095,7.102,0.8088888888888889
42007,BEAVER,2022-08-22,295.14914285714286,304.468,288.106,191.486,75.9857142857143,1.3207142857142857,4.817,0.7264920634920634
42007,BEAVER,2022-08-29,295.0005238095238,304.481,286.366,275.34,77.32698412698413,1.882126984126984,7.141,0.6464603174603174
42007,BEAVER,2022-09-05,293.8166825396826,301.158,286.244,235.613,81.86031746031746,1.776873015873016,5.969,0.4826190476190476
42007,BEAVER,2022-09-12,291.8439682539682,300.681,283.866,2.059,76.68571428571428,1.5649523809523809,5.16,0.5732539682539682
42007,BEAVER,2022-09-19,290.2188888888889,302.593,278.324,90.917,74.69365079365079,2.387698412698413,9.985,0.5385396825396825
42007,BEAVER,2022-09-26,284.9513015873016,292.322,276.538,86.61399999999999,79.0952380952381,2.8766190476190476,11.08,0.31771428571428567
42007,BEAVER,2022-10-03,284.17580952380956,296.213,274.49,0.23399999999999999,68.64920634920634,2.0074285714285716,6.081,0.48744444444444446
42007,BEAVER,2022-10-10,285.13849206349204,295.665,275.403,140.303,60.94444444444444,2.485777777777778,10.342,0.6127777777777778
42007,BEAVER,2022-10-17,281.47857142857146,296.282,273.225,36.692,58.93809523809524,3.3493333333333335,11.999,0.5466507936507936
42007,BEAVER,2022-10-24,284.0198571428571,297.292,273.746,29.966,63.096825396825395,2.0155873015873014,7.756,0.564063492063492
42007,BEAVER,2022-10-31,288.0020793650794,299.975,277.36,27.607,76.60634920634921,2.22747619047619,10.431,0.4691746031746032
42007,BEAVER,2022-11-07,283.0961111111111,294.374,273.647,473.10600000000005,63.54285714285714,2.6544126984126986,8.485,0.500984126984127
42007,BEAVER,2022-11-14,272.89401587301586,277.216,265.792,81.13,70.32698412698413,3.7292698412698413,12.241,0.17523809523809522
